duration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,min_flowpktl,max_flowpktl,mean_flowpktl,std_flowpktl,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,flow_fin,flow_syn,flow_rst,flow_psh,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,avgPacketSize,fAvgSegmentSize,fHeaderBytes,fAvgBytesPerBulk,fAvgPacketsPerBulk,fAvgBulkRate,bVarianceDataBytes,bAvgSegmentSize,bAvgBytesPerBulk,bAvgPacketsPerBulk,bAvgBulkRate,sflow_fpacket,sflow_fbytes,sflow_bpacket,sflow_bbytes,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,FFNEPD,Init_Win_bytes_forward,Init_Win_bytes_backward,RRT_samples_clnt,Act_data_pkt_forward,min_seg_size_forward,calss
17488507,2,0,104,0,52,-1,52,-1,52,0,1,0,17488507,0,17488507,-1,17488507,-1,1.75E+07,0,0,0,0,0,0,0,40,0,0.11436082,0,0.11436082,5.946762637,52,52,52,1,17488507,17488507,1.75E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,17488507,1.75E+07,17488507,0,17488507,1.75E+07,17488507,0,3,87616,-1,0,2,32,benign
97744,3,2,1070,719,52,52,588,667,356.6666667,359.5,275.4211926,434.8695207,97744,41095,1494,41095,96250,41095,48872,41095,67002.61015,0,2,1,0,0,60,40,30.69242102,20.46161401,51.15403503,18302.91373,52,667,357.8,291.9057211,1494,53153,24436,26657.13219,0,0,0,3,5,0,0,0,0.671962617,357.8,356.6666667,60,0,0,0,189111.5,359,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,129728,10816,1,3,32,benign
497497,2,0,166,0,83,-1,83,-1,83,0,1,0,497497,0,497497,-1,497497,-1,497497,0,0,0,2,0,0,0,40,0,4.020124745,0,4.020124745,333.6703538,83,83,83,1,497497,497497,497497,0,2,0,0,2,2,0,0,0,0,83,83,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,106816,-1,0,2,32,benign
418873,10,10,1849,6443,52,52,730,1390,184.9,644.3,250.8403432,606.5022763,418873,378307,1250,8,198500,237977,46541.44444,42034.11111,61791.50748,77122.60146,3,5,0,0,200,200,23.87358459,23.87358459,47.74716919,19795.97635,52,1390,414.6,509.4959222,8,198500,22045.94737,46146.0381,0,2,0,8,19,0,0,0,3.484586263,414.6,184.9,200,0,0,0,367845.0111,644,4356,5,371450,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,4194240,926720,9,10,32,benign
471872,2,0,166,0,83,-1,83,-1,83,0,1,0,471872,0,471872,-1,471872,-1,471872,0,0,0,2,0,0,0,40,0,4.238437542,0,4.238437542,351.790316,83,83,83,1,471872,471872,471872,0,2,0,0,2,2,0,0,0,0,83,83,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,139328,-1,0,2,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5056,-1,0,1,32,benign
58515764,8,0,664,0,83,-1,83,-1,83,0,0.377964473,0,58515764,0,464750,-1,29489638,-1,8359394.857,0,1.06E+07,0,8,0,0,0,160,0,0.136715296,0,0.136715296,11.34736957,83,83,83,0.377964473,464750,29489638,8359394.857,1.06E+07,0,0,0,8,8,0,0,0,0,83,83,160,0,0,0,0,0,0,0,0,1,132,0,0,3225128,1.17E+07,29489638,1.10E+07,1847881,1.14E+07,29489638,1.12E+07,9,101696,-1,0,8,32,benign
32642,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,30.63537773,30.63537773,61.27075547,14858.1582,71,414,242.5,242.5355644,32642,32642,32642,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
4382505,2,0,104,0,52,-1,52,-1,52,0,1,0,4382505,0,4382505,-1,4382505,-1,4382505,0,0,0,0,0,0,0,40,0,0.456360004,0,0.456360004,23.73072022,52,52,52,1,4382505,4382505,4382505,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,4382505,4382505,4382505,0,4382505,4382505,4382505,0,3,87616,-1,0,2,32,benign
525254,4,0,239,0,52,-1,83,-1,59.75,0,15.48924358,0,525254,0,4,-1,488497,-1,175084.6667,0,272044.28,0,1,0,0,0,80,0,7.615363234,0,7.615363234,455.0179532,52,83,59.75,15.48924358,4,488497,175084.6667,272044.28,1,0,0,1,4,0,0,0,0,59.75,59.75,80,239,4,455,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5,104320,-1,0,4,32,benign
46217479,5,5,596,534,40,40,416,342,119.2,106.8,166.1413555,131.7533681,224759,46194335,2,14,196134,45999227,56189.75,1.15E+07,93955.32461,2.30E+07,1,2,0,0,100,100,0.108184179,0.108184179,0.216368357,24.44962435,40,416,113,141.5128577,2,45992720,5135275.444,1.53E+07,1,2,0,3,9,0,0,0,0.895973154,113,119.2,100,0,0,0,17358.95,106,0,0,0,5,596,5,534,46217479,4.62E+07,46217479,0,45992720,4.60E+07,45992720,0,2,4194240,1868800,4,5,20,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5824,-1,0,1,32,benign
375377,2,1,116,64,52,64,64,64,58,64,8.426149773,0,375377,0,375377,-1,375377,-1,375377,0,0,0,1,1,0,0,40,20,5.327976941,2.66398847,7.991965411,479.5179246,52,64,60,6.892024376,6321,369056,187688.5,256492.3783,0,0,0,2,3,0,0,0,0.551724138,60,58,40,0,0,0,0,64,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,87040,150272,1,2,32,benign
59300265,10,11,1849,6497,52,52,730,1390,184.9,590.6363636,250.8403432,604.9543409,347622,59265999,3,8,119248,59001267,38624.66667,5926599.9,37879.54927,1.86E+07,3,5,0,0,200,220,0.168633311,0.185496642,0.354129952,140.7413609,52,1390,397.4285714,504.3952886,3,58952455,2965013.25,1.32E+07,1,2,0,8,20,0,0,0,3.513791239,397.4285714,184.9,200,0,0,0,365969.7545,590,4356,5,2466591,10,1849,11,6497,59300077,5.93E+07,59300077,0,58952455,5.90E+07,58952455,0,2,4194240,926720,10,10,32,benign
24531,1,1,64,210,64,210,64,210,64,210,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,40.76474665,40.76474665,81.52949329,11169.54058,64,210,137,103.2327467,24531,24531,24531,0,0,0,0,0,0,0,0,0,3.28125,137,64,20,0,0,0,0,210,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
572,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1748.251748,1748.251748,3496.503497,847902.0979,71,414,242.5,242.5355644,572,572,572,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
63246593,14,13,2909,1154,52,52,329,146,207.7857143,88.76923077,111.2728307,47.14101867,2896614,62995140,2,13,744873,60837514,222816.4615,5249595,295097.9819,1.75E+07,10,5,0,0,280,260,0.221355797,0.205544669,0.426900466,64.24061451,52,329,150.4814815,104.349955,2,60349979,2432561.269,1.18E+07,1,2,0,15,26,0,0,0,0.396699897,150.4814815,207.7857143,280,0,0,0,2222.275641,88,0,0,0,14,2909,13,1154,63246593,6.32E+07,63246593,0,60349979,6.03E+07,60349979,0,2,4194240,913920,7,14,32,benign
40904,1,4,83,929,83,52,83,730,83,232.25,0,332.0781785,0,7617,-1,2124,-1,3119,0,2539,0,517.6142386,1,2,0,0,20,80,24.4474868,97.78994719,122.237434,24740.85664,52,730,202.4,295.2321968,2124,33287,10226,15379.80794,2,0,0,3,5,0,0,0,11.19277108,202.4,83,20,0,0,0,110275.9167,232,929,4,121964,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5120,104320,2,1,32,benign
253877918,2,0,80,0,40,-1,40,-1,40,0,1,0,253877918,0,253877918,-1,253877918,-1,2.54E+08,0,0,0,0,0,0,0,40,0,0.007877802,0,0.007877802,0.315112085,40,40,40,1,253877918,253877918,2.54E+08,0,1,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,2,80,0,0,253877918,2.54E+08,253877918,0,253877918,2.54E+08,253877918,0,3,88704,-1,0,2,20,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,89792,-1,0,1,32,benign
59928631,3,0,187,0,52,-1,83,-1,62.33333333,0,17.88388474,0,59928631,0,2,-1,59928629,-1,3.00E+07,0,4.24E+07,0,1,0,0,0,60,0,0.050059545,0,0.050059545,3.120378305,52,83,62.33333333,17.88388474,2,59928629,3.00E+07,4.24E+07,1,0,0,1,3,0,0,0,0,62.33333333,62.33333333,60,0,0,0,0,0,0,0,0,3,187,0,0,59928629,5.99E+07,59928629,0,59928629,5.99E+07,59928629,0,4,106816,-1,0,3,32,benign
59780445,5,4,1185,2055,52,52,587,668,237,513.75,254.031002,307.8331529,59408386,59778191,2,50285,59302138,59471188,1.49E+07,1.99E+07,2.96E+07,3.42E+07,2,3,0,0,100,80,0.083639391,0.066911513,0.150550903,54.19832522,52,668,360,298.457074,2,59302138,7472555.625,2.09E+07,0,0,0,5,9,0,0,0,1.734177215,360,237,100,0,0,0,94761.25,513,0,0,0,5,1185,4,2055,59674199,5.97E+07,59674199,0,59302138,5.93E+07,59302138,0,3,128512,10240,2,5,32,benign
59542138,4,0,263,0,52,-1,83,-1,65.75,0,12.80299444,0,59542138,0,3,-1,59541011,-1,1.98E+07,0,3.44E+07,0,1,0,0,0,80,0,0.067179314,0,0.067179314,4.417039912,52,83,65.75,12.80299444,3,59541011,1.98E+07,3.44E+07,1,0,0,1,4,0,0,0,0,65.75,65.75,80,0,0,0,0,0,0,0,0,4,263,0,0,59542135,5.95E+07,59542135,0,59541011,5.95E+07,59541011,0,5,139328,-1,0,4,32,benign
59923665,10,11,1848,6497,52,52,729,1390,184.8,590.6363636,250.5989714,604.9543409,320875,59890015,3,8,100624,59641227,35652.77778,5989001.5,35926.17704,1.89E+07,3,5,0,0,200,220,0.166878978,0.183566876,0.350445855,139.2605075,52,1390,397.3809524,504.3623674,3,59602774,2996183.25,1.33E+07,1,2,0,8,20,0,0,0,3.515692641,397.3809524,184.8,200,0,0,0,365969.7545,590,4356,5,2672392,10,1848,11,6497,59923649,5.99E+07,59923649,0,59602774,5.96E+07,59602774,0,2,4194240,926720,10,10,32,benign
244867,2,0,104,0,52,-1,52,-1,52,0,1,0,244867,0,244867,-1,244867,-1,244867,0,0,0,0,0,0,0,40,0,8.1676992,0,8.1676992,424.7203584,52,52,52,1,244867,244867,244867,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,22400,-1,0,2,32,benign
1094,2,0,104,0,52,-1,52,-1,52,0,1,0,1094,0,1094,-1,1094,-1,1094,0,0,0,0,0,0,0,40,0,1828.153565,0,1828.153565,95063.98537,52,52,52,1,1094,1094,1094,0,0,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,5120,-1,0,2,32,benign
59959888,2,0,135,0,52,-1,83,-1,67.5,0,21.89748844,0,59959888,0,59959888,-1,59959888,-1,6.00E+07,0,0,0,1,0,0,0,40,0,0.033355633,0,0.033355633,2.251505206,52,83,67.5,21.89748844,59959888,59959888,6.00E+07,0,0,0,0,1,2,0,0,0,0,67.5,67.5,40,0,0,0,0,0,0,0,0,2,135,0,0,59959888,6.00E+07,59959888,0,59959888,6.00E+07,59959888,0,3,101696,-1,0,2,32,benign
33562,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,29.79560217,29.79560217,59.59120434,14450.86705,71,414,242.5,242.5355644,33562,33562,33562,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
46133786,5,5,477,703,40,40,297,511,95.4,140.6,113.0289786,207.2330813,141627,46110915,2,14,116872,45999111,35406.75,1.15E+07,55549.15124,2.30E+07,1,2,0,0,100,100,0.108380439,0.108380439,0.216760879,25.57778371,40,511,118,159.1620418,2,45992159,5125976.222,1.53E+07,1,2,0,3,9,0,0,0,1.473794549,118,95.4,100,0,0,0,42945.55,140,0,0,0,5,477,5,703,46133786,4.61E+07,46133786,0,45992159,4.60E+07,45992159,0,2,4194240,1868800,4,5,20,benign
340624,4,0,239,0,52,-1,83,-1,59.75,0,15.48924358,0,340624,0,1250,-1,304747,-1,113541.3333,0,166427.7959,0,1,0,0,0,80,0,11.74315374,0,11.74315374,701.653436,52,83,59.75,15.48924358,1250,304747,113541.3333,166427.7959,1,0,0,1,4,0,0,0,0,59.75,59.75,80,239,4,701,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5,89792,-1,0,4,32,benign
25509,1,1,64,210,64,210,64,210,64,210,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,39.20185033,39.20185033,78.40370065,10741.30699,64,210,137,103.2327467,25509,25509,25509,0,0,0,0,0,0,0,0,0,3.28125,137,64,20,0,0,0,0,210,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
59981890,3,2,1069,719,52,52,587,667,356.3333333,359.5,275.0015151,434.8695207,59925769,59981890,5,59981890,59925764,59981890,3.00E+07,6.00E+07,4.24E+07,0,2,1,0,0,60,40,0.050015096,0.033343398,0.083358494,29.80899735,52,667,357.6,291.7088446,5,59925764,1.50E+07,3.00E+07,0,0,0,3,5,0,0,0,0.672591207,357.6,356.3333333,60,0,0,0,189111.5,359,0,0,0,3,1069,2,719,59928292,5.99E+07,59928292,0,59925764,5.99E+07,59925764,0,2,127296,9984,2,3,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,89792,-1,0,1,32,benign
262,2,0,104,0,52,-1,52,-1,52,0,1,0,262,0,262,-1,262,-1,262,0,0,0,0,0,0,0,40,0,7633.587786,0,7633.587786,396946.5649,52,52,52,1,262,262,262,0,0,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,5120,-1,0,2,32,benign
254386668,2,0,80,0,40,-1,40,-1,40,0,1,0,254386668,0,254386668,-1,254386668,-1,2.54E+08,0,0,0,0,0,0,0,40,0,0.007862047,0,0.007862047,0.314481889,40,40,40,1,254386668,254386668,2.54E+08,0,1,0,0,0,2,0,0,0,0,40,40,40,0,0,0,0,0,0,0,0,2,80,0,0,254386668,2.54E+08,254386668,0,254386668,2.54E+08,254386668,0,3,88704,-1,0,2,20,benign
59547875,7,8,1618,1017,52,52,730,477,231.1428571,127.125,290.1125808,148.9332904,285502,59514046,2,15,119502,59305621,47583.66667,8502006.571,48923.89759,2.24E+07,3,3,0,0,140,160,0.117552474,0.134345684,0.251898158,44.25010968,52,730,175.6666667,223.7112829,2,59262358,4253419.643,1.58E+07,1,2,0,6,14,0,0,0,0.62855377,175.6666667,231.1428571,140,0,0,0,22181.125,127,0,0,0,7,1618,8,1017,59547860,5.95E+07,59547860,0,59262358,5.93E+07,59262358,0,2,4194240,926720,5,7,32,benign
28238882,2,0,104,0,52,-1,52,-1,52,0,1,0,28238882,0,28238882,-1,28238882,-1,2.82E+07,0,0,0,0,0,0,0,40,0,0.070824334,0,0.070824334,3.682865349,52,52,52,1,28238882,28238882,2.82E+07,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,28238882,2.82E+07,28238882,0,28238882,2.82E+07,28238882,0,3,116608,-1,0,2,32,benign
592,1,1,71,414,71,414,71,414,71,414,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1689.189189,1689.189189,3378.378378,819256.7568,71,414,242.5,242.5355644,592,592,592,0,0,0,0,0,0,0,0,0,5.830985916,242.5,71,20,0,0,0,0,414,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
7051002,2,0,104,0,52,-1,52,-1,52,0,1,0,7051002,0,7051002,-1,7051002,-1,7051002,0,0,0,0,0,0,0,40,0,0.283647629,0,0.283647629,14.74967671,52,52,52,1,7051002,7051002,7051002,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,7051002,7051002,7051002,0,7051002,7051002,7051002,0,3,116608,-1,0,2,32,benign
361383,4,0,239,0,52,-1,83,-1,59.75,0,15.48924358,0,361383,0,5,-1,326501,-1,120461,0,179285.7365,0,1,0,0,0,80,0,11.06858928,0,11.06858928,661.3482095,52,83,59.75,15.48924358,5,326501,120461,179285.7365,1,0,0,1,4,0,0,0,0,59.75,59.75,80,239,4,661,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,5,104320,-1,0,4,32,benign
46326833,20,20,18262,1542,40,40,1390,395,913.1,77.1,623.1091313,105.5473952,754252,46304048,2,13,702242,45711445,39697.47368,2437055.158,160580.6702,1.05E+07,2,4,0,0,400,400,0.431715244,0.431715244,0.863430488,427.4844343,40,1390,495.1,611.3805437,2,45572581,1187867.513,7294500.61,1,2,0,6,39,0,0,0,0.08443763,495.1,913.1,400,6067,6,1913985,11140.25263,77,725,9,2566,20,18262,20,1542,46326833,4.63E+07,46326833,0,45572581,4.56E+07,45572581,0,2,4194240,1868800,4,20,20,benign
58565636,8,0,664,0,83,-1,83,-1,83,0,0.377964473,0,58565636,0,463753,-1,29520379,-1,8366519.429,0,1.06E+07,0,8,0,0,0,160,0,0.136598875,0,0.136598875,11.33770664,83,83,83,0.377964473,463753,29520379,8366519.429,1.06E+07,0,0,0,8,8,0,0,0,0,83,83,160,0,0,0,0,0,0,0,0,1,132,0,0,3212375,1.17E+07,29520379,1.10E+07,1826249,1.14E+07,29520379,1.13E+07,9,89792,-1,0,8,32,benign
24066,1,1,68,214,68,214,68,214,68,214,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,41.55239757,41.55239757,83.10479515,11717.77612,68,214,141,103.2327467,24066,24066,24066,0,0,0,0,0,0,0,0,0,3.147058824,141,68,20,0,0,0,0,214,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
240171242,9,12,1286,6163,52,52,569,1390,142.8888889,513.5833333,178.2448768,573.3605812,171873,240155419,2,9,61750,240014333,21484.125,2.18E+07,23608.85614,7.24E+07,3,4,0,0,180,240,0.037473263,0.04996435,0.087437613,31.01537027,52,1390,354.7142857,478.384745,2,239999369,1.20E+07,5.37E+07,1,2,0,7,20,0,0,0,4.792379471,354.7142857,142.8888889,180,0,0,0,328742.3561,513,5733,7,193218,9,1286,12,6163,240171242,2.40E+08,240171242,0,239999369,2.40E+08,239999369,0,2,4194240,1853440,9,9,32,benign
1751120,2,0,104,0,52,-1,52,-1,52,0,1,0,1751120,0,1751120,-1,1751120,-1,1751120,0,0,0,0,0,0,0,40,0,1.142126182,0,1.142126182,59.39056147,52,52,52,1,1751120,1751120,1751120,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,1751120,1751120,1751120,0,1751120,1751120,1751120,0,3,116608,-1,0,2,32,benign
530,1,1,61,396,61,396,61,396,61,396,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1886.792453,1886.792453,3773.584906,862264.1509,61,396,228.5,236.8786609,530,530,530,0,0,0,0,0,0,0,0,0,6.491803279,228.5,61,20,0,0,0,0,396,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
446375,2,0,104,0,52,-1,52,-1,52,0,1,0,446375,0,446375,-1,446375,-1,446375,0,0,0,0,0,0,0,40,0,4.480537665,0,4.480537665,232.9879586,52,52,52,1,446375,446375,446375,0,2,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,3,116608,-1,0,2,32,benign
44120,2,1,139,85,52,85,87,85,69.5,85,24.72852604,0,44120,0,44120,-1,44120,-1,44120,0,0,0,1,1,0,0,40,20,45.33091568,22.66545784,67.99637353,5077.062557,52,87,74.66666667,19.64264069,3033,41087,22060,26908.24143,0,0,0,2,3,0,0,0,0.611510791,74.66666667,69.5,40,0,0,0,0,85,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,91904,22336,1,2,32,benign
0,1,0,83,0,83,-1,83,-1,83,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,83,83,83,0,-1,-1,0,0,0,0,0,1,1,0,0,0,0,83,83,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,89792,-1,0,1,32,benign
59978737,3,3,1070,771,52,52,588,667,356.6666667,257,275.4211926,355.0697115,59872271,59978737,6,50592,59872265,59928145,2.99E+07,3.00E+07,4.23E+07,4.23E+07,2,1,0,0,60,60,0.050017725,0.050017725,0.100035451,30.69421085,52,667,306.8333333,289.4007026,6,59872265,1.20E+07,2.68E+07,0,0,0,3,6,0,0,0,0.720560748,306.8333333,356.6666667,60,0,0,0,126074.5,257,0,0,0,3,1070,3,771,59925059,5.99E+07,59925059,0,59872265,5.99E+07,59872265,0,3,126080,9728,2,3,32,benign
1953121,3,2,180,128,52,64,64,64,60,64,6.892024376,1,1953121,1109153,728620,1109153,1224501,1109153,976560.5,1109153,350640.8178,0,1,2,0,0,60,40,1.536003146,1.024002097,2.560005243,157.696323,52,64,61.6,5.343220003,362868,743401,488280.25,178773.1874,0,0,0,3,5,0,0,0,0.711111111,61.6,60,60,0,0,0,-1,64,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,87040,150272,1,3,32,benign
750061,1,2,64,116,64,52,64,64,64,58,0,8.426149773,0,750061,-1,750061,-1,750061,0,750061,0,0,1,1,0,0,20,40,1.333224898,2.666449795,3.999674693,239.9804816,52,64,60,6.892024376,308456,441605,375030.5,94150.5608,0,0,0,2,3,0,0,0,1.8125,60,64,20,0,0,0,71,58,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,88704,157440,2,1,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,1,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,87616,-1,0,1,32,benign
0,1,0,52,0,52,-1,52,-1,52,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,52,52,0,-1,-1,0,0,0,0,0,0,1,0,0,0,0,52,52,20,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,5824,-1,0,1,32,benign
251775797,2,0,104,0,52,-1,52,-1,52,0,1,0,251775797,0,251775797,-1,251775797,-1,2.52E+08,0,0,0,0,0,0,0,40,0,0.007943575,0,0.007943575,0.413065915,52,52,52,1,251775797,251775797,2.52E+08,0,1,0,0,0,2,0,0,0,0,52,52,40,0,0,0,0,0,0,0,0,2,104,0,0,251775797,2.52E+08,251775797,0,251775797,2.52E+08,251775797,0,3,87616,-1,0,2,32,benign
59598671,10,12,1849,6549,52,52,730,1390,184.9,545.75,250.8403432,597.3920024,306126,59565077,2,8,116625,59331975,34014,5415007,37911.06471,1.79E+07,3,5,0,0,200,240,0.167788976,0.201346772,0.369135748,140.9091824,52,1390,381.7272727,497.7180959,2,59292144,2838031.952,1.29E+07,1,2,0,8,21,0,0,0,3.541914548,381.7272727,184.9,200,0,0,0,356877.2045,545,4356,5,3142857,10,1849,12,6549,59598270,5.96E+07,59598270,0,59292144,5.93E+07,59292144,0,2,4194240,926720,10,10,32,benign
240186507,13,22,1274,25025,52,52,344,1390,98,1137.5,92.77167312,518.6378909,265876,240154029,2,4,46250,239965476,22156.33333,1.14E+07,19274.79552,5.24E+07,3,13,0,0,260,440,0.054124606,0.091595487,0.145720092,109.4940775,52,1390,751.4,654.8841703,2,239920631,7064309.029,4.11E+07,1,2,0,16,34,0,0,0,19.64285714,751.4,98,260,334,4,13632,268985.2619,1137,8270,6,10097680,13,1274,22,25025,240186507,2.40E+08,240186507,0,239920631,2.40E+08,239920631,0,2,4194240,2722560,21,13,32,benign
23687,1,1,71,213,71,213,71,213,71,213,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,42.21724997,42.21724997,84.43449994,11989.69899,71,213,142,100.4041832,23687,23687,23687,0,0,0,0,0,0,0,0,0,3,142,71,20,0,0,0,0,213,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
934,1,1,71,116,71,116,71,116,71,116,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,20,20,1070.663812,1070.663812,2141.327623,200214.1328,71,116,93.5,31.80408779,934,934,934,0,0,0,0,0,0,0,0,0,1.633802817,93.5,71,20,0,0,0,0,116,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,2,0,0,0,1,0,benign
1998,3,0,865,0,52,-1,730,-1,288.3333333,0,382.8078282,0,1998,0,3,-1,1995,-1,999,0,1408.556353,0,2,0,0,0,60,0,1501.501502,0,1501.501502,432932.9329,52,730,288.3333333,382.8078282,3,1995,999,1408.556353,1,0,0,2,3,0,0,0,0,288.3333333,288.3333333,60,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,4,104320,-1,0,3,32,benign
